Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.2553E-3,95.304440255,0.664156201,0.001916627,0.956321839,0
2.26836E-3,95.531276287,0.66544257,0.001820795,0.95862069,0
2.28363E-3,95.759639539,0.666934777,0.001724964,0.96091954,0
2.30918E-3,96.219872287,0.669401275,0.001533301,0.963218391,0
2.31084E-3,96.450956597,0.669560729,0.00143747,0.965517241,0
2.33477E-3,96.684433851,0.671836051,0.001341639,0.967816092,0
2.37635E-3,96.922068904,0.675715839,0.001245807,0.970114943,0
2.38065E-3,97.16013377,0.676111686,0.001149976,0.972413793,0
2.43504E-3,97.403637808,0.681038814,0.001054145,0.974712644,0
2.45352E-3,97.648990197,0.68267921,0.000958313,0.977011494,0
2.48477E-3,97.897467384,0.685414397,0.000862482,0.979310345,0
2.48726E-3,98.146193769,0.685630496,0.000766651,0.981609195,0
2.49331E-3,98.395524757,0.686153561,0.000670819,0.983908046,0
2.5424E-3,98.649765089,0.690337232,0.000574988,0.986206897,0
2.65426E-3,98.915191476,0.699465495,0.000479157,0.988505747,0
2.68391E-3,99.183582598,0.701795315,0.000383325,0.990804598,0
2.69145E-3,99.45272772,0.702382093,0.000287494,0.993103448,0
2.69671E-3,99.722398305,0.702789654,0.000191663,0.995402299,0
2.77602E-3,100,0.708808381,0.000095831,0.997701149,0
2.77602E-3,100,0.708808381,0,0.997701149,0
