Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
3.49157E-3,53.855414002,0.579990072,0.010753739,0.572052402,0
3.49724E-3,54.205138248,0.580385302,0.010655978,0.576419214,0
3.49984E-3,54.555122703,0.580566426,0.010558217,0.576419214,0
3.53613E-3,54.908735547,0.58307585,0.010460456,0.580786026,0
3.53717E-3,55.26245299,0.583147747,0.010362694,0.585152838,0
3.55831E-3,55.618284484,0.584595547,0.010264933,0.589519651,0
3.55899E-3,55.974183602,0.584641693,0.010167172,0.589519651,0
3.56839E-3,56.331022395,0.585281861,0.01006941,0.589519651,0
3.57209E-3,56.68823104,0.585533287,0.009971649,0.593886463,0
3.57212E-3,57.045443057,0.585535578,0.009873888,0.598253275,0
3.57697E-3,57.4031402,0.585864902,0.009776127,0.602620087,0
3.58066E-3,57.76120664,0.586115247,0.009678365,0.6069869,0
3.59599E-3,58.12080593,0.587151128,0.009580604,0.611353712,0
3.59685E-3,58.480491135,0.587209034,0.009482843,0.615720524,0
3.61366E-3,58.841856898,0.588338477,0.009385082,0.620087336,0
3.61914E-3,59.203770692,0.588705453,0.00928732,0.624454148,0
3.62197E-3,59.56596737,0.588894624,0.009189559,0.628820961,0
3.63316E-3,59.929283337,0.589641415,0.009091798,0.633187773,0
3.64907E-3,60.294190755,0.590698573,0.008994037,0.633187773,0
3.65867E-3,60.66005734,0.591333096,0.008896275,0.633187773,0
3.67973E-3,61.028029896,0.59271939,0.008798514,0.637554585,0
3.70643E-3,61.398672664,0.594463642,0.008700753,0.641921397,0
3.75618E-3,61.774290702,0.597674081,0.008602991,0.641921397,0
3.75835E-3,62.150126193,0.597813241,0.00850523,0.64628821,0
3.84173E-3,62.534298901,0.603076989,0.008407469,0.650655022,0
3.89103E-3,62.923401509,0.606125182,0.008309708,0.655021834,0
3.89372E-3,63.312773359,0.606290309,0.008211946,0.659388646,0
3.90477E-3,63.70325066,0.606966836,0.008114185,0.663755459,0
3.91502E-3,64.09475312,0.607592149,0.008016424,0.668122271,0
3.92842E-3,64.487595113,0.608406229,0.007918663,0.672489083,0
3.93555E-3,64.881150555,0.608838439,0.007820901,0.676855895,0
3.95921E-3,65.277071602,0.61026473,0.00772314,0.681222707,0
3.96082E-3,65.673154101,0.610361695,0.007625379,0.68558952,0
3.98843E-3,66.071997094,0.612012161,0.007527618,0.689956332,0
4.00097E-3,66.472094206,0.612757373,0.007429856,0.694323144,0
4.01654E-3,66.873748185,0.613678509,0.007332095,0.698689956,0
4.02494E-3,67.27624214,0.614173671,0.007234334,0.703056769,0
4.03593E-3,67.679834957,0.614819532,0.007136572,0.703056769,0
4.04405E-3,68.084239872,0.615295458,0.007038811,0.707423581,0
4.04426E-3,68.488665682,0.615307689,0.00694105,0.711790393,0
4.07244E-3,68.895909422,0.616949938,0.006843289,0.716157205,0
4.09347E-3,69.305256493,0.618166621,0.006745527,0.720524017,0
4.0961E-3,69.714866223,0.618318013,0.006647766,0.72489083,0
4.11503E-3,70.126368808,0.619405495,0.006550005,0.729257642,0
4.12542E-3,70.538911032,0.620000154,0.006452244,0.733624454,0
4.12938E-3,70.951848904,0.620225972,0.006354482,0.733624454,0
